station 311690,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
2006-08-16T01,2006,08,16,01,1.40,132
1948-08-02T13,1948,08,02,13,1.39,133
2003-08-09T01,2003,08,09,01,1.39,134
1967-08-23T09,1967,08,23,09,1.38,135
1981-09-07T05,1981,09,07,05,1.37,136
1985-05-17T00,1985,05,17,00,1.37,137
1988-09-09T14,1988,09,09,14,1.36,138
1950-07-14T18,1950,07,14,18,1.35,139
1996-08-11T23,1996,08,11,23,1.35,140
2002-08-31T12,2002,08,31,12,1.35,141
1968-06-10T00,1968,06,10,00,1.34,142
2002-09-14T23,2002,09,14,23,1.34,143
1964-07-18T09,1964,07,18,09,1.33,144
1974-08-02T14,1974,08,02,14,1.33,145
2009-05-25T18,2009,05,25,18,1.33,146
2011-05-17T00,2011,05,17,00,1.33,147
1974-05-23T09,1974,05,23,09,1.32,148
1974-07-27T02,1974,07,27,02,1.32,149
1976-05-15T13,1976,05,15,13,1.32,150
1961-06-26T00,1961,06,26,00,1.30,151
1980-07-18T03,1980,07,18,03,1.30,152
2004-06-25T18,2004,06,25,18,1.30,153
1953-09-27T00,1953,09,27,00,1.29,154
1958-08-02T23,1958,08,02,23,1.29,155
1972-05-14T04,1972,05,14,04,1.29,156
2011-08-11T18,2011,08,11,18,1.29,157
2012-08-06T22,2012,08,06,22,1.29,158
1984-08-13T02,1984,08,13,02,1.28,159
2004-08-12T23,2004,08,12,23,1.28,160
1951-09-14T16,1951,09,14,16,1.27,161
1990-05-28T21,1990,05,28,21,1.26,162
2013-07-04T20,2013,07,04,20,1.26,163
1979-07-21T18,1979,07,21,18,1.25,164
1995-06-19T17,1995,06,19,17,1.25,165
2010-06-01T05,2010,06,01,05,1.25,166
1960-06-26T06,1960,06,26,06,1.24,167
1959-07-20T21,1959,07,20,21,1.23,168
1964-08-16T17,1964,08,16,17,1.23,169
1970-07-06T01,1970,07,06,01,1.23,170
1989-05-01T22,1989,05,01,22,1.23,171
1952-08-28T04,1952,08,28,04,1.22,172
1984-09-30T18,1984,09,30,18,1.22,173
1969-09-03T13,1969,09,03,13,1.21,174
1984-07-18T00,1984,07,18,00,1.21,175
1999-07-24T19,1999,07,24,19,1.21,176
1960-06-21T19,1960,06,21,19,1.20,177
1954-07-16T00,1954,07,16,00,1.19,178
1974-08-03T21,1974,08,03,21,1.19,179
1976-09-15T04,1976,09,15,04,1.19,180
1965-08-21T07,1965,08,21,07,1.18,181
1972-06-20T18,1972,06,20,18,1.18,182
1991-09-25T13,1991,09,25,13,1.18,183
1992-06-04T16,1992,06,04,16,1.18,184
1987-09-12T19,1987,09,12,19,1.17,185
1956-05-03T23,1956,05,03,23,1.16,186
1960-08-14T22,1960,08,14,22,1.16,187
1979-09-05T06,1979,09,05,06,1.16,188
1980-08-22T07,1980,08,22,07,1.16,189
1988-08-03T04,1988,08,03,04,1.16,190
1955-07-12T19,1955,07,12,19,1.15,191
1980-09-25T03,1980,09,25,03,1.15,192
1982-06-10T20,1982,06,10,20,1.15,193
1984-08-11T21,1984,08,11,21,1.15,194
1986-07-21T22,1986,07,21,22,1.15,195
1972-07-11T14,1972,07,11,14,1.14,196
1974-07-07T22,1974,07,07,22,1.14,197
1974-08-16T12,1974,08,16,12,1.14,198
1990-08-26T19,1990,08,26,19,1.14,199
1991-06-02T00,1991,06,02,00,1.13,200
2009-06-05T09,2009,06,05,09,1.13,201
1973-06-06T18,1973,06,06,18,1.12,202
1968-07-26T23,1968,07,26,23,1.11,203
1981-07-03T02,1981,07,03,02,1.11,204
1983-06-07T18,1983,06,07,18,1.10,205
1995-06-06T13,1995,06,06,13,1.10,206
1963-05-17T20,1963,05,17,20,1.09,207
1957-06-09T02,1957,06,09,02,1.08,208
1958-05-18T00,1958,05,18,00,1.08,209
1966-09-21T18,1966,09,21,18,1.08,210
1971-05-15T18,1971,05,15,18,1.08,211
1950-08-18T16,1950,08,18,16,1.07,212
1952-07-01T04,1952,07,01,04,1.07,213
1976-06-03T11,1976,06,03,11,1.07,214
1987-09-07T19,1987,09,07,19,1.07,215
1997-06-02T15,1997,06,02,15,1.07,216
2009-07-29T00,2009,07,29,00,1.07,217
1962-06-13T13,1962,06,13,13,1.06,218
1964-09-30T19,1964,09,30,19,1.06,219
1979-05-13T01,1979,05,13,01,1.06,220
1984-07-29T09,1984,07,29,09,1.06,221
1992-09-27T16,1992,09,27,16,1.06,222
2005-06-19T17,2005,06,19,17,1.06,223
2012-05-16T04,2012,05,16,04,1.06,224
1999-09-21T23,1999,09,21,23,1.05,225
1949-05-10T00,1949,05,10,00,1.04,226
1978-06-08T20,1978,06,08,20,1.03,227
1986-08-03T22,1986,08,03,22,1.03,228
1991-08-24T19,1991,08,24,19,1.03,229
2012-07-14T21,2012,07,14,21,1.03,230
1952-06-17T21,1952,06,17,21,1.02,231
1962-08-03T15,1962,08,03,15,1.02,232
1984-06-30T17,1984,06,30,17,1.02,233
2000-09-22T15,2000,09,22,15,1.02,234
2012-09-08T20,2012,09,08,20,1.02,235
1989-06-21T03,1989,06,21,03,1.01,236
1994-06-18T05,1994,06,18,05,1.01,237
1996-05-29T16,1996,05,29,16,1.01,238
2005-07-30T14,2005,07,30,14,1.01,239
2008-07-08T19,2008,07,08,19,1.01,240
1952-08-19T10,1952,08,19,10,1.00,241
