station 90451,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
1977-08-27T00,1977,08,27,00,1.43,132
1986-06-10T18,1986,06,10,18,1.42,133
1992-06-04T03,1992,06,04,03,1.42,134
1949-08-22T10,1949,08,22,10,1.41,135
1973-06-20T18,1973,06,20,18,1.41,136
2000-05-21T20,2000,05,21,20,1.41,137
1950-06-08T22,1950,06,08,22,1.40,138
1959-09-07T18,1959,09,07,18,1.40,139
1971-09-17T14,1971,09,17,14,1.40,140
1983-09-04T01,1983,09,04,01,1.40,141
1990-09-14T01,1990,09,14,01,1.40,142
1952-05-29T22,1952,05,29,22,1.39,143
1958-07-13T12,1958,07,13,12,1.39,144
1998-06-19T16,1998,06,19,16,1.39,145
1988-09-04T18,1988,09,04,18,1.37,146
1999-05-07T09,1999,05,07,09,1.37,147
2006-05-07T10,2006,05,07,10,1.37,148
1957-08-12T19,1957,08,12,19,1.36,149
2002-09-18T01,2002,09,18,01,1.36,150
1948-08-01T17,1948,08,01,17,1.35,151
1961-06-20T23,1961,06,20,23,1.35,152
1973-05-28T03,1973,05,28,03,1.35,153
2002-09-21T03,2002,09,21,03,1.35,154
1949-06-21T13,1949,06,21,13,1.34,155
1952-06-11T21,1952,06,11,21,1.34,156
1956-07-08T20,1956,07,08,20,1.34,157
1969-09-23T11,1969,09,23,11,1.34,158
1985-07-15T19,1985,07,15,19,1.34,159
1987-06-13T10,1987,06,13,10,1.34,160
1987-09-30T02,1987,09,30,02,1.34,161
1988-09-17T05,1988,09,17,05,1.33,162
1958-07-08T17,1958,07,08,17,1.32,163
1965-09-30T23,1965,09,30,23,1.31,164
2003-06-17T05,2003,06,17,05,1.31,165
2011-05-27T06,2011,05,27,06,1.31,166
1953-09-03T20,1953,09,03,20,1.30,167
1978-05-28T21,1978,05,28,21,1.30,168
1986-07-23T22,1986,07,23,22,1.30,169
1988-09-03T23,1988,09,03,23,1.30,170
2007-06-30T22,2007,06,30,22,1.30,171
2007-07-01T01,2007,07,01,01,1.30,172
1949-08-17T10,1949,08,17,10,1.29,173
2006-06-02T01,2006,06,02,01,1.29,174
1951-09-22T08,1951,09,22,08,1.28,175
1982-07-24T00,1982,07,24,00,1.28,176
1971-07-08T18,1971,07,08,18,1.27,177
2004-06-27T19,2004,06,27,19,1.27,178
1951-07-29T09,1951,07,29,09,1.26,179
1959-07-16T00,1959,07,16,00,1.25,180
1963-07-06T19,1963,07,06,19,1.25,181
1963-07-17T19,1963,07,17,19,1.25,182
1965-06-10T19,1965,06,10,19,1.25,183
1975-09-18T08,1975,09,18,08,1.25,184
1992-07-01T21,1992,07,01,21,1.25,185
1993-07-09T21,1993,07,09,21,1.25,186
1962-07-06T13,1962,07,06,13,1.24,187
1963-06-16T12,1963,06,16,12,1.24,188
1990-08-01T12,1990,08,01,12,1.24,189
1991-05-27T16,1991,05,27,16,1.24,190
2013-07-03T13,2013,07,03,13,1.24,191
1978-06-07T23,1978,06,07,23,1.23,192
1986-09-04T18,1986,09,04,18,1.23,193
1950-07-16T14,1950,07,16,14,1.22,194
1978-05-01T05,1978,05,01,05,1.22,195
1997-07-23T08,1997,07,23,08,1.21,196
2004-07-26T01,2004,07,26,01,1.21,197
1953-07-16T22,1953,07,16,22,1.20,198
1960-08-15T22,1960,08,15,22,1.20,199
1974-07-02T22,1974,07,02,22,1.20,200
1977-09-17T21,1977,09,17,21,1.20,201
1986-08-09T21,1986,08,09,21,1.20,202
2000-08-21T02,2000,08,21,02,1.20,203
2000-09-01T13,2000,09,01,13,1.20,204
2006-08-20T20,2006,08,20,20,1.18,205
2008-07-26T20,2008,07,26,20,1.18,206
1968-07-03T02,1968,07,03,02,1.17,207
2003-08-03T11,2003,08,03,11,1.17,208
1974-06-07T03,1974,06,07,03,1.16,209
1975-07-14T22,1975,07,14,22,1.16,210
1998-06-04T22,1998,06,04,22,1.16,211
1954-05-13T09,1954,05,13,09,1.15,212
1991-07-17T07,1991,07,17,07,1.15,213
1993-08-04T17,1993,08,04,17,1.15,214
1967-07-13T17,1967,07,13,17,1.14,215
1978-05-26T19,1978,05,26,19,1.14,216
1953-07-18T20,1953,07,18,20,1.12,217
1959-08-20T17,1959,08,20,17,1.12,218
1962-07-31T02,1962,07,31,02,1.12,219
1969-08-22T15,1969,08,22,15,1.12,220
1957-07-03T00,1957,07,03,00,1.11,221
1979-08-25T21,1979,08,25,21,1.11,222
1983-07-31T17,1983,07,31,17,1.11,223
1992-07-15T19,1992,07,15,19,1.11,224
1998-08-20T01,1998,08,20,01,1.11,225
1999-05-06T12,1999,05,06,12,1.11,226
2000-09-21T12,2000,09,21,12,1.11,227
2008-07-10T17,2008,07,10,17,1.11,228
1955-07-07T01,1955,07,07,01,1.10,229
1956-05-03T00,1956,05,03,00,1.10,230
1976-05-14T22,1976,05,14,22,1.10,231
1980-09-28T12,1980,09,28,12,1.10,232
1994-07-08T17,1994,07,08,17,1.10,233
2005-08-29T17,2005,08,29,17,1.10,234
2007-06-29T01,2007,06,29,01,1.10,235
2010-06-04T20,2010,06,04,20,1.10,236
1956-07-16T02,1956,07,16,02,1.09,237
1964-07-18T08,1964,07,18,08,1.09,238
1976-07-05T00,1976,07,05,00,1.09,239
1991-05-17T17,1991,05,17,17,1.09,240
1984-08-29T09,1984,08,29,09,1.08,241
1989-06-15T13,1989,06,15,13,1.08,242
1991-09-24T22,1991,09,24,22,1.08,243
2009-05-16T13,2009,05,16,13,1.08,244
1961-06-28T00,1961,06,28,00,1.07,245
1964-06-23T05,1964,06,23,05,1.07,246
1977-09-07T10,1977,09,07,10,1.07,247
1982-09-02T18,1982,09,02,18,1.07,248
1989-08-15T03,1989,08,15,03,1.07,249
1993-06-23T18,1993,06,23,18,1.07,250
2009-08-27T00,2009,08,27,00,1.07,251
1950-06-04T11,1950,06,04,11,1.06,252
1990-05-27T16,1990,05,27,16,1.06,253
2001-09-24T10,2001,09,24,10,1.06,254
2013-07-26T19,2013,07,26,19,1.06,255
1991-08-30T17,1991,08,30,17,1.05,256
2000-08-27T14,2000,08,27,14,1.05,257
2009-09-26T17,2009,09,26,17,1.05,258
2010-06-30T18,2010,06,30,18,1.05,259
2013-08-19T03,2013,08,19,03,1.05,260
1967-06-01T04,1967,06,01,04,1.04,261
1974-07-20T21,1974,07,20,21,1.04,262
1974-08-07T19,1974,08,07,19,1.04,263
1995-05-15T19,1995,05,15,19,1.04,264
2003-08-28T18,2003,08,28,18,1.04,265
2004-06-21T14,2004,06,21,14,1.04,266
1948-09-04T07,1948,09,04,07,1.03,267
1963-05-27T07,1963,05,27,07,1.03,268
1992-08-27T20,1992,08,27,20,1.03,269
1999-07-12T17,1999,07,12,17,1.03,270
2006-09-13T08,2006,09,13,08,1.03,271
2010-05-29T22,2010,05,29,22,1.03,272
1953-09-26T19,1953,09,26,19,1.02,273
1975-06-11T20,1975,06,11,20,1.02,274
1958-08-02T13,1958,08,02,13,1.01,275
1966-05-16T15,1966,05,16,15,1.01,276
1975-08-06T10,1975,08,06,10,1.01,277
1980-06-24T18,1980,06,24,18,1.01,278
1984-05-03T14,1984,05,03,14,1.01,279
1985-05-02T08,1985,05,02,08,1.01,280
2011-07-15T01,2011,07,15,01,1.01,281
1968-08-02T20,1968,08,02,20,1.00,282
1981-07-06T16,1981,07,06,16,1.00,283
1993-07-27T22,1993,07,27,22,1.00,284
1996-09-16T18,1996,09,16,18,1.00,285
1999-06-29T19,1999,06,29,19,1.00,286
1971-07-16T06,1971,07,16,06,0.99,287
1981-09-15T16,1981,09,15,16,0.99,288
2007-05-06T04,2007,05,06,04,0.99,289
1952-05-11T01,1952,05,11,01,0.98,290
1967-05-22T02,1967,05,22,02,0.98,291
1974-05-23T01,1974,05,23,01,0.98,292
1981-05-27T02,1981,05,27,02,0.98,293
2005-08-07T18,2005,08,07,18,0.98,294
2011-05-03T20,2011,05,03,20,0.98,295
2012-08-28T14,2012,08,28,14,0.98,296
1960-07-07T00,1960,07,07,00,0.97,297
1968-05-26T01,1968,05,26,01,0.97,298
1968-06-07T17,1968,06,07,17,0.97,299
1994-05-15T01,1994,05,15,01,0.97,300
1997-05-03T10,1997,05,03,10,0.97,301
2001-05-29T01,2001,05,29,01,0.97,302
1957-05-11T15,1957,05,11,15,0.96,303
1979-08-24T13,1979,08,24,13,0.96,304
1979-08-28T21,1979,08,28,21,0.96,305
1984-07-14T03,1984,07,14,03,0.96,306
1987-07-01T19,1987,07,01,19,0.96,307
1966-08-04T06,1966,08,04,06,0.95,308
1983-09-20T21,1983,09,20,21,0.95,309
1984-05-02T20,1984,05,02,20,0.95,310
1991-06-01T17,1991,06,01,17,0.95,311
1949-06-25T21,1949,06,25,21,0.94,312
1950-07-26T21,1950,07,26,21,0.94,313
1964-08-22T19,1964,08,22,19,0.93,314
1978-08-11T15,1978,08,11,15,0.93,315
2003-05-18T03,2003,05,18,03,0.93,316
1953-05-19T13,1953,05,19,13,0.92,317
1999-09-28T12,1999,09,28,12,0.92,318
2007-09-14T18,2007,09,14,18,0.92,319
1950-05-02T23,1950,05,02,23,0.91,320
1951-09-14T11,1951,09,14,11,0.91,321
1966-05-12T23,1966,05,12,23,0.91,322
1985-07-06T12,1985,07,06,12,0.91,323
1951-07-01T19,1951,07,01,19,0.90,324
1960-05-07T21,1960,05,07,21,0.90,325
1975-07-10T23,1975,07,10,23,0.90,326
1979-07-20T09,1979,07,20,09,0.90,327
1982-09-01T23,1982,09,01,23,0.90,328
2001-06-22T15,2001,06,22,15,0.90,329
2002-09-22T00,2002,09,22,00,0.90,330
2003-05-15T06,2003,05,15,06,0.90,331
2006-08-09T22,2006,08,09,22,0.90,332
1951-06-28T16,1951,06,28,16,0.89,333
1966-05-21T20,1966,05,21,20,0.89,334
1969-07-17T19,1969,07,17,19,0.89,335
1972-08-20T16,1972,08,20,16,0.89,336
1979-08-26T19,1979,08,26,19,0.89,337
1982-07-05T01,1982,07,05,01,0.89,338
1988-07-22T22,1988,07,22,22,0.89,339
2007-08-31T19,2007,08,31,19,0.89,340
1948-08-14T02,1948,08,14,02,0.88,341
1950-08-26T14,1950,08,26,14,0.88,342
1951-08-16T21,1951,08,16,21,0.88,343
1980-06-17T19,1980,06,17,19,0.88,344
1981-06-07T16,1981,06,07,16,0.88,345
1990-08-30T02,1990,08,30,02,0.88,346
1991-08-14T12,1991,08,14,12,0.88,347
1992-05-13T05,1992,05,13,05,0.88,348
1998-07-24T23,1998,07,24,23,0.88,349
1952-06-16T18,1952,06,16,18,0.87,350
1960-08-11T12,1960,08,11,12,0.87,351
1964-07-01T12,1964,07,01,12,0.87,352
1965-05-22T01,1965,05,22,01,0.87,353
1972-06-20T15,1972,06,20,15,0.87,354
1975-05-03T12,1975,05,03,12,0.87,355
1964-08-11T16,1964,08,11,16,0.86,356
1967-07-22T16,1967,07,22,16,0.86,357
1981-06-12T22,1981,06,12,22,0.86,358
1985-07-28T02,1985,07,28,02,0.86,359
2007-05-11T22,2007,05,11,22,0.86,360
2010-06-29T23,2010,06,29,23,0.86,361
2012-08-22T17,2012,08,22,17,0.86,362
1961-06-23T21,1961,06,23,21,0.85,363
1961-07-07T19,1961,07,07,19,0.85,364
1963-05-14T08,1963,05,14,08,0.85,365
1965-05-20T20,1965,05,20,20,0.85,366
1973-09-30T19,1973,09,30,19,0.85,367
1990-08-08T17,1990,08,08,17,0.85,368
1991-05-05T19,1991,05,05,19,0.85,369
1991-08-09T21,1991,08,09,21,0.85,370
1995-06-24T00,1995,06,24,00,0.85,371
1949-08-21T15,1949,08,21,15,0.84,372
1964-07-12T12,1964,07,12,12,0.84,373
1974-08-11T23,1974,08,11,23,0.84,374
1975-06-07T19,1975,06,07,19,0.84,375
1979-08-29T15,1979,08,29,15,0.84,376
1979-09-17T23,1979,09,17,23,0.84,377
1996-05-25T03,1996,05,25,03,0.84,378
1997-06-14T11,1997,06,14,11,0.84,379
2012-06-13T19,2012,06,13,19,0.84,380
1951-09-10T19,1951,09,10,19,0.83,381
1965-07-03T14,1965,07,03,14,0.83,382
1975-07-11T20,1975,07,11,20,0.83,383
1976-07-06T08,1976,07,06,08,0.83,384
1985-07-29T01,1985,07,29,01,0.83,385
1995-09-14T13,1995,09,14,13,0.83,386
1949-07-11T19,1949,07,11,19,0.82,387
1950-09-07T21,1950,09,07,21,0.82,388
1953-07-21T20,1953,07,21,20,0.82,389
1955-07-20T22,1955,07,20,22,0.82,390
1956-07-31T00,1956,07,31,00,0.82,391
1959-09-15T12,1959,09,15,12,0.82,392
1962-06-13T01,1962,06,13,01,0.82,393
1975-06-10T18,1975,06,10,18,0.82,394
1979-08-11T21,1979,08,11,21,0.82,395
2008-07-31T20,2008,07,31,20,0.82,396
2008-08-02T22,2008,08,02,22,0.82,397
1960-09-26T18,1960,09,26,18,0.81,398
1972-05-13T20,1972,05,13,20,0.81,399
1980-05-22T19,1980,05,22,19,0.81,400
1999-05-13T18,1999,05,13,18,0.81,401
1999-08-24T11,1999,08,24,11,0.81,402
1953-05-04T00,1953,05,04,00,0.80,403
1970-09-05T21,1970,09,05,21,0.80,404
1990-07-23T17,1990,07,23,17,0.80,405
1992-09-22T22,1992,09,22,22,0.80,406
1995-06-30T22,1995,06,30,22,0.80,407
2000-07-23T16,2000,07,23,16,0.80,408
2012-05-07T00,2012,05,07,00,0.80,409
1954-07-30T21,1954,07,30,21,0.79,410
1964-05-02T18,1964,05,02,18,0.79,411
1970-07-14T15,1970,07,14,15,0.79,412
1990-05-05T08,1990,05,05,08,0.79,413
2002-06-14T00,2002,06,14,00,0.79,414
2008-05-15T18,2008,05,15,18,0.79,415
1948-07-12T00,1948,07,12,00,0.78,416
1951-06-16T18,1951,06,16,18,0.78,417
1956-06-14T08,1956,06,14,08,0.78,418
1961-06-26T09,1961,06,26,09,0.78,419
1961-09-05T23,1961,09,05,23,0.78,420
1964-09-12T04,1964,09,12,04,0.78,421
1986-07-21T22,1986,07,21,22,0.78,422
1987-05-11T12,1987,05,11,12,0.77,423
2001-07-05T19,2001,07,05,19,0.77,424
2008-08-26T09,2008,08,26,09,0.77,425
1951-07-03T21,1951,07,03,21,0.76,426
1957-06-06T18,1957,06,06,18,0.76,427
1959-06-23T17,1959,06,23,17,0.76,428
1968-07-17T00,1968,07,17,00,0.76,429
1997-07-17T15,1997,07,17,15,0.76,430
1957-06-29T00,1957,06,29,00,0.75,431
1962-06-19T17,1962,06,19,17,0.75,432
1970-07-22T16,1970,07,22,16,0.75,433
1974-08-14T15,1974,08,14,15,0.75,434
1990-05-09T13,1990,05,09,13,0.75,435
2001-06-06T16,2001,06,06,16,0.75,436
2004-06-07T20,2004,06,07,20,0.75,437
1949-09-06T15,1949,09,06,15,0.74,438
1960-07-11T00,1960,07,11,00,0.74,439
1963-05-28T05,1963,05,28,05,0.74,440
1969-09-19T12,1969,09,19,12,0.74,441
2002-09-14T02,2002,09,14,02,0.74,442
1949-07-17T16,1949,07,17,16,0.73,443
1957-06-04T21,1957,06,04,21,0.73,444
1981-05-10T21,1981,05,10,21,0.73,445
2010-06-10T16,2010,06,10,16,0.73,446
1953-05-06T07,1953,05,06,07,0.72,447
1953-08-08T22,1953,08,08,22,0.72,448
1955-06-25T21,1955,06,25,21,0.72,449
1956-07-04T20,1956,07,04,20,0.72,450
1971-05-12T18,1971,05,12,18,0.72,451
1973-05-08T08,1973,05,08,08,0.72,452
1978-07-15T14,1978,07,15,14,0.72,453
1998-09-21T07,1998,09,21,07,0.72,454
2010-06-15T20,2010,06,15,20,0.72,455
1955-07-28T21,1955,07,28,21,0.71,456
1958-07-24T20,1958,07,24,20,0.71,457
1965-07-05T16,1965,07,05,16,0.71,458
1971-07-14T19,1971,07,14,19,0.71,459
2001-07-29T19,2001,07,29,19,0.71,460
1959-05-31T10,1959,05,31,10,0.70,461
1967-07-08T17,1967,07,08,17,0.70,462
1973-05-24T01,1973,05,24,01,0.70,463
1977-09-15T22,1977,09,15,22,0.70,464
1987-09-09T00,1987,09,09,00,0.70,465
1990-05-17T13,1990,05,17,13,0.70,466
1996-08-24T01,1996,08,24,01,0.70,467
1999-06-25T04,1999,06,25,04,0.70,468
2002-05-18T03,2002,05,18,03,0.70,469
1972-06-19T23,1972,06,19,23,0.69,470
1977-07-01T18,1977,07,01,18,0.69,471
1995-08-26T17,1995,08,26,17,0.69,472
1996-08-03T15,1996,08,03,15,0.69,473
1999-07-24T21,1999,07,24,21,0.69,474
2001-06-03T18,2001,06,03,18,0.69,475
2008-07-09T00,2008,07,09,00,0.69,476
1966-05-27T01,1966,05,27,01,0.68,477
1969-05-18T15,1969,05,18,15,0.68,478
1977-07-28T01,1977,07,28,01,0.68,479
1978-06-06T23,1978,06,06,23,0.68,480
1997-05-31T22,1997,05,31,22,0.68,481
2003-06-30T21,2003,06,30,21,0.68,482
1952-08-05T21,1952,08,05,21,0.67,483
1966-08-06T17,1966,08,06,17,0.67,484
1980-05-19T16,1980,05,19,16,0.67,485
1996-09-28T14,1996,09,28,14,0.67,486
2000-09-03T17,2000,09,03,17,0.67,487
1962-06-27T18,1962,06,27,18,0.66,488
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
