station 311690,,,,,,
Start Date/Time,Year,Month,Day,Hour,48-hr Precip (in),Rank
2009-03-28T17,2009,03,28,17,1.31,320
1948-10-05T09,1948,10,05,09,1.30,321
1956-02-03T17,1956,02,03,17,1.30,322
1967-03-13T06,1967,03,13,06,1.30,323
1972-02-03T14,1972,02,03,14,1.30,324
1979-02-19T14,1979,02,19,14,1.30,325
2004-02-07T03,2004,02,07,03,1.30,326
1969-01-20T18,1969,01,20,18,1.29,327
1973-12-22T02,1973,12,22,02,1.29,328
1995-10-14T22,1995,10,14,22,1.29,329
1972-11-20T09,1972,11,20,09,1.28,330
2001-12-12T09,2001,12,12,09,1.28,331
2007-02-14T15,2007,02,14,15,1.28,332
1965-10-08T12,1965,10,08,12,1.27,333
1970-02-03T18,1970,02,03,18,1.27,334
1983-01-23T11,1983,01,23,11,1.27,335
1951-03-14T02,1951,03,14,02,1.26,336
1971-04-07T10,1971,04,07,10,1.26,337
1995-11-03T22,1995,11,03,22,1.26,338
2000-03-18T09,2000,03,18,09,1.26,339
1983-02-04T02,1983,02,04,02,1.25,340
1990-01-01T01,1990,01,01,01,1.25,341
1992-10-09T06,1992,10,09,06,1.25,342
2002-02-08T06,2002,02,08,06,1.25,343
1948-12-25T18,1948,12,25,18,1.24,344
1955-03-14T01,1955,03,14,01,1.24,345
1987-01-23T09,1987,01,23,09,1.24,346
1968-10-14T00,1968,10,14,00,1.23,347
1973-10-29T15,1973,10,29,15,1.23,348
1982-02-17T16,1982,02,17,16,1.23,349
1997-01-09T22,1997,01,09,22,1.23,350
2002-01-19T21,2002,01,19,21,1.23,351
1957-02-28T15,1957,02,28,15,1.22,352
1986-12-24T21,1986,12,24,21,1.22,353
2011-03-28T08,2011,03,28,08,1.22,354
2011-04-17T15,2011,04,17,15,1.22,355
2008-01-01T04,2008,01,01,04,1.21,356
1967-01-28T04,1967,01,28,04,1.20,357
1988-10-04T00,1988,10,04,00,1.20,358
1963-04-08T03,1963,04,08,03,1.19,359
1968-04-05T17,1968,04,05,17,1.19,360
1969-12-26T10,1969,12,26,10,1.19,361
2006-11-08T11,2006,11,08,11,1.19,362
2007-12-17T02,2007,12,17,02,1.19,363
1957-03-02T00,1957,03,02,00,1.18,364
2009-03-15T19,2009,03,15,19,1.18,365
1970-10-21T18,1970,10,21,18,1.17,366
1976-03-17T10,1976,03,17,10,1.17,367
2005-03-24T00,2005,03,24,00,1.17,368
2011-04-11T09,2011,04,11,09,1.17,369
1951-04-03T13,1951,04,03,13,1.16,370
1959-02-04T21,1959,02,04,21,1.16,371
1959-03-06T13,1959,03,06,13,1.16,372
1978-03-10T13,1978,03,10,13,1.16,373
1983-03-07T12,1983,03,07,12,1.16,374
1989-02-18T23,1989,02,18,23,1.16,375
2013-02-28T00,2013,02,28,00,1.16,376
1949-12-15T13,1949,12,15,13,1.15,377
1984-12-06T02,1984,12,06,02,1.15,378
1953-03-12T18,1953,03,12,18,1.14,379
1989-02-22T05,1989,02,22,05,1.14,380
1997-04-23T13,1997,04,23,13,1.14,381
1954-11-29T08,1954,11,29,08,1.13,382
1971-01-24T10,1971,01,24,10,1.13,383
1978-01-09T20,1978,01,09,20,1.13,384
1988-11-28T18,1988,11,28,18,1.13,385
1988-12-30T23,1988,12,30,23,1.13,386
1992-03-20T14,1992,03,20,14,1.13,387
1962-10-04T17,1962,10,04,17,1.12,388
1967-11-24T20,1967,11,24,20,1.12,389
1974-12-17T12,1974,12,17,12,1.12,390
1985-02-26T18,1985,02,26,18,1.12,391
1985-10-22T13,1985,10,22,13,1.12,392
2004-04-01T01,2004,04,01,01,1.12,393
2009-04-12T09,2009,04,12,09,1.12,394
1950-04-05T15,1950,04,05,15,1.11,395
1968-03-17T10,1968,03,17,10,1.11,396
2005-01-15T14,2005,01,15,14,1.11,397
2013-04-05T01,2013,04,05,01,1.11,398
1959-04-23T11,1959,04,23,11,1.10,399
1971-10-11T10,1971,10,11,10,1.10,400
1978-01-21T03,1978,01,21,03,1.10,401
1991-12-02T13,1991,12,02,13,1.10,402
