station 401656,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
2005-08-15T19,2005,08,15,19,1.36,132
2013-09-21T11,2013,09,21,11,1.36,133
2001-09-19T15,2001,09,19,15,1.35,134
1967-07-06T08,1967,07,06,08,1.34,135
1988-09-16T23,1988,09,16,23,1.34,136
1996-06-19T18,1996,06,19,18,1.34,137
1963-07-14T04,1963,07,14,04,1.33,138
1964-06-13T03,1964,06,13,03,1.33,139
1976-06-19T03,1976,06,19,03,1.33,140
1964-07-08T09,1964,07,08,09,1.32,141
1977-08-17T15,1977,08,17,15,1.32,142
2013-08-12T18,2013,08,12,18,1.32,143
1950-06-09T11,1950,06,09,11,1.30,144
1975-08-31T17,1975,08,31,17,1.30,145
1980-06-16T18,1980,06,16,18,1.30,146
1952-08-31T11,1952,08,31,11,1.29,147
1959-09-05T16,1959,09,05,16,1.29,148
1967-05-07T03,1967,05,07,03,1.29,149
1968-05-14T08,1968,05,14,08,1.29,150
1961-06-20T21,1961,06,20,21,1.28,151
1989-09-22T23,1989,09,22,23,1.28,152
1990-07-11T21,1990,07,11,21,1.28,153
2012-07-18T00,2012,07,18,00,1.28,154
2001-07-20T16,2001,07,20,16,1.27,155
2005-07-11T06,2005,07,11,06,1.27,156
2013-05-19T15,2013,05,19,15,1.27,157
1959-05-30T13,1959,05,30,13,1.25,158
1974-08-03T18,1974,08,03,18,1.25,159
1984-05-07T23,1984,05,07,23,1.25,160
2012-08-09T17,2012,08,09,17,1.25,161
1974-08-11T22,1974,08,11,22,1.24,162
1950-06-04T03,1950,06,04,03,1.23,163
1956-08-21T00,1956,08,21,00,1.23,164
1959-05-20T03,1959,05,20,03,1.23,165
1962-09-26T02,1962,09,26,02,1.23,166
1974-05-23T02,1974,05,23,02,1.23,167
1984-07-07T09,1984,07,07,09,1.23,168
1988-09-04T06,1988,09,04,06,1.23,169
1989-06-15T16,1989,06,15,16,1.23,170
1991-05-04T15,1991,05,04,15,1.23,171
1994-07-27T05,1994,07,27,05,1.23,172
1972-07-30T14,1972,07,30,14,1.22,173
2011-06-15T22,2011,06,15,22,1.21,174
1952-05-29T03,1952,05,29,03,1.20,175
1962-05-30T02,1962,05,30,02,1.20,176
1983-05-22T12,1983,05,22,12,1.20,177
1989-07-23T11,1989,07,23,11,1.20,178
1999-07-24T17,1999,07,24,17,1.20,179
2007-07-22T18,2007,07,22,18,1.20,180
1950-07-05T16,1950,07,05,16,1.19,181
1997-07-15T19,1997,07,15,19,1.18,182
1998-06-05T09,1998,06,05,09,1.18,183
2001-09-24T06,2001,09,24,06,1.18,184
1955-05-22T08,1955,05,22,08,1.17,185
1958-07-21T16,1958,07,21,16,1.16,186
1990-05-27T18,1990,05,27,18,1.16,187
1991-07-04T15,1991,07,04,15,1.16,188
2001-05-24T23,2001,05,24,23,1.16,189
2003-08-30T18,2003,08,30,18,1.16,190
1958-06-15T14,1958,06,15,14,1.15,191
1967-05-15T08,1967,05,15,08,1.15,192
1969-08-15T18,1969,08,15,18,1.15,193
1973-05-19T19,1973,05,19,19,1.15,194
2003-07-05T14,2003,07,05,14,1.15,195
1953-09-19T18,1953,09,19,18,1.14,196
2003-05-18T04,2003,05,18,04,1.14,197
1950-06-03T00,1950,06,03,00,1.13,198
1975-05-29T17,1975,05,29,17,1.13,199
1985-08-07T17,1985,08,07,17,1.13,200
1950-09-10T06,1950,09,10,06,1.12,201
1951-06-08T12,1951,06,08,12,1.12,202
2002-06-04T21,2002,06,04,21,1.12,203
1971-06-17T00,1971,06,17,00,1.11,204
1984-05-03T02,1984,05,03,02,1.11,205
1996-08-11T14,1996,08,11,14,1.11,206
2001-07-29T13,2001,07,29,13,1.11,207
2006-06-26T17,2006,06,26,17,1.11,208
2006-08-20T17,2006,08,20,17,1.11,209
1969-08-21T21,1969,08,21,21,1.10,210
1990-06-23T01,1990,06,23,01,1.10,211
1990-07-10T19,1990,07,10,19,1.10,212
2012-06-11T08,2012,06,11,08,1.10,213
1979-07-25T14,1979,07,25,14,1.09,214
1981-09-01T18,1981,09,01,18,1.09,215
1989-06-06T08,1989,06,06,08,1.09,216
1963-05-13T16,1963,05,13,16,1.08,217
1973-06-15T16,1973,06,15,16,1.08,218
1979-05-21T05,1979,05,21,05,1.08,219
1979-07-21T11,1979,07,21,11,1.08,220
1979-08-26T22,1979,08,26,22,1.08,221
2000-08-04T03,2000,08,04,03,1.08,222
2002-05-04T04,2002,05,04,04,1.08,223
1954-07-27T00,1954,07,27,00,1.07,224
1955-06-23T17,1955,06,23,17,1.07,225
1963-06-20T23,1963,06,20,23,1.07,226
1970-07-26T19,1970,07,26,19,1.07,227
1972-05-02T18,1972,05,02,18,1.07,228
1976-05-15T01,1976,05,15,01,1.07,229
1978-05-04T07,1978,05,04,07,1.07,230
1989-07-03T18,1989,07,03,18,1.07,231
2004-05-02T09,2004,05,02,09,1.07,232
1970-09-04T00,1970,09,04,00,1.06,233
1976-06-26T14,1976,06,26,14,1.06,234
2000-09-21T03,2000,09,21,03,1.06,235
1951-06-12T19,1951,06,12,19,1.05,236
1981-06-07T12,1981,06,07,12,1.05,237
1981-07-15T17,1981,07,15,17,1.05,238
1986-05-18T18,1986,05,18,18,1.05,239
1991-06-12T23,1991,06,12,23,1.05,240
1951-09-24T21,1951,09,24,21,1.04,241
1967-07-07T14,1967,07,07,14,1.04,242
1973-05-24T04,1973,05,24,04,1.04,243
1973-06-06T07,1973,06,06,07,1.04,244
1962-07-06T13,1962,07,06,13,1.03,245
1990-08-05T00,1990,08,05,00,1.03,246
1994-07-13T19,1994,07,13,19,1.03,247
2012-07-20T22,2012,07,20,22,1.03,248
1972-09-17T10,1972,09,17,10,1.02,249
1979-05-23T12,1979,05,23,12,1.02,250
1999-06-30T17,1999,06,30,17,1.02,251
1976-09-27T16,1976,09,27,16,1.01,252
2004-08-20T21,2004,08,20,21,1.01,253
2005-07-07T06,2005,07,07,06,1.01,254
1951-09-06T05,1951,09,06,05,1.00,255
1951-09-22T14,1951,09,22,14,1.00,256
1957-08-17T21,1957,08,17,21,1.00,257
1994-08-15T05,1994,08,15,05,1.00,258
1996-09-16T12,1996,09,16,12,1.00,259
2004-05-18T17,2004,05,18,17,1.00,260
1970-06-20T08,1970,06,20,08,0.99,261
1999-05-18T18,1999,05,18,18,0.99,262
2000-07-29T18,2000,07,29,18,0.99,263
2002-09-25T16,2002,09,25,16,0.99,264
1955-07-25T09,1955,07,25,09,0.98,265
1982-08-09T04,1982,08,09,04,0.98,266
2005-09-16T11,2005,09,16,11,0.98,267
2008-06-01T10,2008,06,01,10,0.98,268
1951-09-14T00,1951,09,14,00,0.97,269
1955-05-23T00,1955,05,23,00,0.97,270
1975-08-30T15,1975,08,30,15,0.97,271
1988-09-12T10,1988,09,12,10,0.97,272
2009-05-03T09,2009,05,03,09,0.97,273
2012-08-10T21,2012,08,10,21,0.97,274
1959-06-12T14,1959,06,12,14,0.96,275
1995-08-08T05,1995,08,08,05,0.96,276
2003-06-07T12,2003,06,07,12,0.96,277
1966-09-19T09,1966,09,19,09,0.95,278
1968-09-18T14,1968,09,18,14,0.95,279
1980-05-17T07,1980,05,17,07,0.95,280
1987-05-04T20,1987,05,04,20,0.95,281
1987-05-30T18,1987,05,30,18,0.95,282
1991-08-29T21,1991,08,29,21,0.95,283
1996-09-28T11,1996,09,28,11,0.95,284
1961-08-07T16,1961,08,07,16,0.94,285
1967-09-28T03,1967,09,28,03,0.94,286
1970-05-16T07,1970,05,16,07,0.94,287
1973-07-23T16,1973,07,23,16,0.94,288
1992-06-03T20,1992,06,03,20,0.94,289
1998-07-31T13,1998,07,31,13,0.94,290
2007-05-05T04,2007,05,05,04,0.94,291
2007-08-28T17,2007,08,28,17,0.94,292
1966-07-03T19,1966,07,03,19,0.93,293
1991-05-05T13,1991,05,05,13,0.93,294
1994-05-03T14,1994,05,03,14,0.93,295
1998-08-10T00,1998,08,10,00,0.93,296
1953-07-22T16,1953,07,22,16,0.92,297
1995-06-12T03,1995,06,12,03,0.92,298
1990-05-09T18,1990,05,09,18,0.91,299
1949-08-02T17,1949,08,02,17,0.90,300
1967-07-02T00,1967,07,02,00,0.90,301
1973-07-17T02,1973,07,17,02,0.90,302
1981-05-19T04,1981,05,19,04,0.90,303
1986-08-20T22,1986,08,20,22,0.90,304
1996-08-30T16,1996,08,30,16,0.90,305
2003-05-07T04,2003,05,07,04,0.90,306
2009-08-28T11,2009,08,28,11,0.90,307
1953-07-08T09,1953,07,08,09,0.89,308
1966-09-18T05,1966,09,18,05,0.89,309
