station 457781,,,,,,
Start Date/Time,Year,Month,Day,Hour,48-hr Precip (in),Rank
1985-10-23T23,1985,10,23,23,1.98,132
1993-03-16T01,1993,03,16,01,1.98,133
2008-02-11T09,2008,02,11,09,1.98,134
1984-10-26T18,1984,10,26,18,1.97,135
1980-11-08T12,1980,11,08,12,1.95,136
1982-03-12T18,1982,03,12,18,1.95,137
1957-11-12T21,1957,11,12,21,1.94,138
1976-01-05T02,1976,01,05,02,1.94,139
1978-12-24T00,1978,12,24,00,1.94,140
1985-11-02T21,1985,11,02,21,1.94,141
1986-02-16T21,1986,02,16,21,1.94,142
1953-12-12T06,1953,12,12,06,1.93,143
1960-02-07T04,1960,02,07,04,1.93,144
2009-03-25T12,2009,03,25,12,1.93,145
1960-04-22T23,1960,04,22,23,1.92,146
1961-01-17T13,1961,01,17,13,1.92,147
1963-10-22T07,1963,10,22,07,1.92,148
1996-02-08T07,1996,02,08,07,1.92,149
2004-12-10T00,2004,12,10,00,1.92,150
2005-11-01T23,2005,11,01,23,1.92,151
2012-11-20T00,2012,11,20,00,1.92,152
1969-10-01T01,1969,10,01,01,1.91,153
2005-10-01T01,2005,10,01,01,1.90,154
1957-12-25T13,1957,12,25,13,1.89,155
1976-02-17T21,1976,02,17,21,1.89,156
1997-04-20T23,1997,04,20,23,1.89,157
2009-10-31T06,2009,10,31,06,1.89,158
1953-02-01T04,1953,02,01,04,1.88,159
1976-12-27T06,1976,12,27,06,1.87,160
2004-11-02T14,2004,11,02,14,1.87,161
1992-04-18T00,1992,04,18,00,1.86,162
2002-01-13T16,2002,01,13,16,1.86,163
2007-02-16T05,2007,02,16,05,1.86,164
1950-01-13T13,1950,01,13,13,1.85,165
1969-01-07T00,1969,01,07,00,1.85,166
1990-11-22T17,1990,11,22,17,1.85,167
1954-11-18T01,1954,11,18,01,1.83,168
1958-02-15T03,1958,02,15,03,1.83,169
1959-12-16T09,1959,12,16,09,1.83,170
1982-01-17T10,1982,01,17,10,1.83,171
1970-10-24T08,1970,10,24,08,1.82,172
1954-01-15T07,1954,01,15,07,1.81,173
1964-03-05T12,1964,03,05,12,1.81,174
2001-04-30T15,2001,04,30,15,1.81,175
1961-01-05T23,1961,01,05,23,1.80,176
1991-12-12T18,1991,12,12,18,1.80,177
1958-04-20T18,1958,04,20,18,1.79,178
1994-03-18T08,1994,03,18,08,1.79,179
1997-10-03T23,1997,10,03,23,1.79,180
1953-11-23T04,1953,11,23,04,1.78,181
1999-01-20T10,1999,01,20,10,1.78,182
2010-01-02T11,2010,01,02,11,1.78,183
1948-12-12T14,1948,12,12,14,1.77,184
1954-11-28T11,1954,11,28,11,1.77,185
1958-01-15T17,1958,01,15,17,1.77,186
1982-01-31T07,1982,01,31,07,1.77,187
1954-12-31T23,1954,12,31,23,1.76,188
2007-11-13T07,2007,11,13,07,1.76,189
1964-12-26T15,1964,12,26,15,1.75,190
1969-12-14T04,1969,12,14,04,1.75,191
1971-11-02T12,1971,11,02,12,1.75,192
1987-01-26T20,1987,01,26,20,1.75,193
1976-01-15T20,1976,01,15,20,1.74,194
2001-03-19T20,2001,03,19,20,1.74,195
2011-04-14T21,2011,04,14,21,1.74,196
2012-10-16T10,2012,10,16,10,1.74,197
1953-01-10T11,1953,01,10,11,1.73,198
1983-01-05T15,1983,01,05,15,1.73,199
1987-02-01T08,1987,02,01,08,1.72,200
1961-12-04T17,1961,12,04,17,1.70,201
1962-01-04T04,1962,01,04,04,1.70,202
1966-03-23T05,1966,03,23,05,1.70,203
1979-02-08T04,1979,02,08,04,1.70,204
1987-03-03T19,1987,03,03,19,1.70,205
1994-12-21T00,1994,12,21,00,1.70,206
1968-01-18T23,1968,01,18,23,1.69,207
1964-02-20T00,1964,02,20,00,1.68,208
1990-11-26T00,1990,11,26,00,1.68,209
1999-10-08T22,1999,10,08,22,1.68,210
1959-10-22T10,1959,10,22,10,1.67,211
2010-01-15T14,2010,01,15,14,1.67,212
2012-03-03T06,2012,03,03,06,1.67,213
1994-01-02T16,1994,01,02,16,1.66,214
1997-02-15T08,1997,02,15,08,1.66,215
1961-03-01T13,1961,03,01,13,1.65,216
1970-11-12T15,1970,11,12,15,1.65,217
1976-01-11T23,1976,01,11,23,1.65,218
1989-04-06T08,1989,04,06,08,1.65,219
1961-12-20T06,1961,12,20,06,1.63,220
1989-11-09T08,1989,11,09,08,1.63,221
1969-02-09T09,1969,02,09,09,1.62,222
1983-11-04T09,1983,11,04,09,1.62,223
2009-11-07T17,2009,11,07,17,1.62,224
1957-12-20T00,1957,12,20,00,1.61,225
1962-10-09T18,1962,10,09,18,1.60,226
1962-04-07T15,1962,04,07,15,1.59,227
1968-11-12T15,1968,11,12,15,1.59,228
1971-01-22T19,1971,01,22,19,1.58,229
2003-10-17T09,2003,10,17,09,1.58,230
1953-04-14T08,1953,04,14,08,1.57,231
1957-12-07T23,1957,12,07,23,1.57,232
1958-11-12T09,1958,11,12,09,1.56,233
1981-03-31T11,1981,03,31,11,1.56,234
1993-11-04T19,1993,11,04,19,1.56,235
1994-02-23T22,1994,02,23,22,1.56,236
1958-10-08T13,1958,10,08,13,1.55,237
1984-10-14T04,1984,10,14,04,1.55,238
1991-11-25T21,1991,11,25,21,1.55,239
1989-01-16T23,1989,01,16,23,1.54,240
1989-03-01T23,1989,03,01,23,1.54,241
2002-03-20T11,2002,03,20,11,1.54,242
2003-01-31T13,2003,01,31,13,1.54,243
1953-01-23T13,1953,01,23,13,1.53,244
1962-03-25T14,1962,03,25,14,1.53,245
1988-11-23T04,1988,11,23,04,1.53,246
1990-10-16T10,1990,10,16,10,1.53,247
2002-03-12T07,2002,03,12,07,1.53,248
1988-11-04T08,1988,11,04,08,1.52,249
2000-02-02T17,2000,02,02,17,1.52,250
2009-03-09T05,2009,03,09,05,1.52,251
1961-10-26T04,1961,10,26,04,1.51,252
1966-03-01T13,1966,03,01,13,1.51,253
1991-11-21T01,1991,11,21,01,1.51,254
1997-11-21T03,1997,11,21,03,1.51,255
