station 111549,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
1984-09-25T10,1984,09,25,10,1.09,176
1970-05-29T18,1970,05,29,18,1.08,177
1976-05-06T01,1976,05,06,01,1.07,178
1979-06-08T19,1979,06,08,19,1.07,179
2013-05-22T12,2013,05,22,12,1.07,180
1982-08-25T00,1982,08,25,00,1.06,181
1984-07-11T01,1984,07,11,01,1.06,182
1986-05-17T21,1986,05,17,21,1.06,183
2013-07-26T19,2013,07,26,19,1.06,184
1998-08-04T14,1998,08,04,14,1.05,185
1999-06-01T22,1999,06,01,22,1.05,186
2008-08-01T06,2008,08,01,06,1.05,187
2010-06-30T18,2010,06,30,18,1.05,188
2013-08-19T03,2013,08,19,03,1.05,189
1969-06-30T03,1969,06,30,03,1.04,190
1981-07-28T06,1981,07,28,06,1.04,191
1990-08-12T15,1990,08,12,15,1.04,192
2010-05-02T04,2010,05,02,04,1.04,193
1967-08-18T17,1967,08,18,17,1.03,194
1979-07-30T11,1979,07,30,11,1.03,195
1983-05-01T19,1983,05,01,19,1.03,196
1983-09-19T01,1983,09,19,01,1.03,197
1997-06-16T06,1997,06,16,06,1.03,198
2000-07-10T08,2000,07,10,08,1.03,199
2004-08-24T17,2004,08,24,17,1.03,200
2006-05-30T19,2006,05,30,19,1.03,201
2008-09-14T11,2008,09,14,11,1.03,202
2010-05-29T22,2010,05,29,22,1.03,203
2012-07-19T04,2012,07,19,04,1.03,204
1987-06-11T20,1987,06,11,20,1.01,205
1998-05-07T13,1998,05,07,13,1.01,206
2011-07-15T01,2011,07,15,01,1.01,207
1981-09-07T18,1981,09,07,18,1.00,208
1983-08-17T05,1983,08,17,05,1.00,209
1972-07-17T23,1972,07,17,23,0.99,210
1994-08-13T07,1994,08,13,07,0.99,211
1964-09-26T21,1964,09,26,21,0.98,212
1988-07-30T03,1988,07,30,03,0.98,213
2001-09-06T23,2001,09,06,23,0.98,214
2007-08-20T01,2007,08,20,01,0.98,215
2011-05-03T20,2011,05,03,20,0.98,216
2012-08-28T14,2012,08,28,14,0.98,217
1968-05-14T05,1968,05,14,05,0.97,218
1969-06-08T11,1969,06,08,11,0.97,219
1980-05-28T20,1980,05,28,20,0.97,220
1995-08-15T15,1995,08,15,15,0.97,221
2010-06-02T06,2010,06,02,06,0.96,222
1969-06-04T21,1969,06,04,21,0.95,223
1983-09-17T20,1983,09,17,20,0.95,224
2001-08-22T21,2001,08,22,21,0.95,225
1966-06-13T05,1966,06,13,05,0.93,226
1982-06-15T05,1982,06,15,05,0.93,227
1996-09-26T12,1996,09,26,12,0.93,228
2011-05-26T05,2011,05,26,05,0.93,229
1965-09-20T16,1965,09,20,16,0.92,230
1973-07-04T07,1973,07,04,07,0.92,231
1977-06-05T08,1977,06,05,08,0.92,232
1978-06-07T21,1978,06,07,21,0.92,233
2008-06-09T02,2008,06,09,02,0.92,234
2013-06-27T20,2013,06,27,20,0.92,235
1964-06-15T00,1964,06,15,00,0.91,236
1977-09-30T23,1977,09,30,23,0.91,237
1980-05-29T15,1980,05,29,15,0.91,238
1991-05-16T18,1991,05,16,18,0.91,239
1999-09-28T05,1999,09,28,05,0.91,240
1978-06-30T22,1978,06,30,22,0.90,241
1990-07-19T20,1990,07,19,20,0.90,242
1996-06-17T12,1996,06,17,12,0.90,243
1965-06-08T22,1965,06,08,22,0.89,244
1977-08-26T15,1977,08,26,15,0.89,245
1978-06-25T11,1978,06,25,11,0.89,246
2008-05-11T09,2008,05,11,09,0.89,247
1985-07-31T04,1985,07,31,04,0.88,248
1974-06-08T21,1974,06,08,21,0.87,249
1979-05-11T06,1979,05,11,06,0.87,250
1984-09-23T05,1984,09,23,05,0.87,251
1986-07-08T07,1986,07,08,07,0.87,252
1989-07-20T02,1989,07,20,02,0.87,253
1991-05-25T19,1991,05,25,19,0.87,254
1994-06-17T12,1994,06,17,12,0.87,255
1995-05-23T08,1995,05,23,08,0.87,256
2000-06-24T19,2000,06,24,19,0.87,257
1963-07-19T22,1963,07,19,22,0.86,258
1965-08-08T12,1965,08,08,12,0.86,259
1979-06-29T00,1979,06,29,00,0.86,260
1993-09-25T21,1993,09,25,21,0.86,261
2010-06-29T23,2010,06,29,23,0.86,262
2012-08-22T17,2012,08,22,17,0.86,263
1965-06-06T00,1965,06,06,00,0.85,264
1967-07-09T23,1967,07,09,23,0.85,265
1995-06-27T15,1995,06,27,15,0.85,266
2010-06-26T07,2010,06,26,07,0.85,267
1962-08-06T07,1962,08,06,07,0.84,268
1985-07-25T17,1985,07,25,17,0.84,269
1994-07-21T22,1994,07,21,22,0.84,270
2006-08-18T22,2006,08,18,22,0.84,271
2012-06-13T19,2012,06,13,19,0.84,272
1964-05-08T02,1964,05,08,02,0.83,273
1971-09-19T08,1971,09,19,08,0.83,274
